"","pc01_state_name","State_number_2001","PC_no_2001","year_el","total_lights_pc_avg"
"1340","madhya pradesh",23,16,"1996",5.52474590348756
"1341","madhya pradesh",23,16,"1998",5.57065595124561
"1342","madhya pradesh",23,16,"1999",4.63204412261862
"1343","madhya pradesh",23,16,"2004",3.88358475658554
"1344","madhya pradesh",23,16,"2009",5.05652865148232
"1345","madhya pradesh",23,17,"1994",5.23261477731486
"1346","madhya pradesh",23,17,"1996",5.15769191544116
"1347","madhya pradesh",23,17,"1998",5.41881264315472
"1348","madhya pradesh",23,17,"1999",4.49648888780334
"1349","madhya pradesh",23,17,"2004",3.93142340102285
"1350","madhya pradesh",23,17,"2009",5.61110251740062
"1351","madhya pradesh",23,18,"1994",8.74786753845208
"1352","madhya pradesh",23,18,"1996",8.61553784837044
"1353","madhya pradesh",23,18,"1998",8.77467059778042
"1354","madhya pradesh",23,18,"1999",7.13003970605519
"1355","madhya pradesh",23,18,"2004",6.22005395872502
"1356","madhya pradesh",23,18,"2009",9.06134975880873
"1357","madhya pradesh",23,19,"1994",10.479556272799
"1358","madhya pradesh",23,19,"1996",9.99682151537934
"1359","madhya pradesh",23,19,"1998",10.7819946026166
"1360","madhya pradesh",23,19,"1999",9.50889627259481
"1361","madhya pradesh",23,19,"2004",9.88103791317842
"1362","madhya pradesh",23,19,"2009",12.9739998143585
"1363","madhya pradesh",23,20,"1994",5.65608544196239
"1364","madhya pradesh",23,20,"1996",5.54054924789822
"1365","madhya pradesh",23,20,"1998",5.76326493235729
"1366","madhya pradesh",23,20,"1999",5.07586102816252
"1367","madhya pradesh",23,20,"2004",4.90542043191206
"1368","madhya pradesh",23,20,"2009",6.74758698106705
"1369","madhya pradesh",23,21,"1994",7.0801137466188
"1370","madhya pradesh",23,21,"1996",6.43128626952924
"1371","madhya pradesh",23,21,"1998",7.37335251073589
"1372","madhya pradesh",23,21,"1999",5.91668725811022
"1373","madhya pradesh",23,21,"2004",4.61522976327267
"1374","madhya pradesh",23,21,"2009",7.11122345067297
"1375","madhya pradesh",23,22,"1994",8.50604704912908
"1376","madhya pradesh",23,22,"1996",8.118995849268
"1377","madhya pradesh",23,22,"1998",8.87318818199594
"1378","madhya pradesh",23,22,"1999",8.12285853365481
"1379","madhya pradesh",23,22,"2004",7.75680599377138
"1380","madhya pradesh",23,22,"2009",10.4098255158045
"1381","madhya pradesh",23,23,"1994",9.56902739244769
"1382","madhya pradesh",23,23,"1996",10.1362660582115
"1383","madhya pradesh",23,23,"1998",10.6424119410698
"1384","madhya pradesh",23,23,"1999",9.25774353028618
"1385","madhya pradesh",23,23,"2004",8.0458587151471
"1386","madhya pradesh",23,23,"2009",10.6089967643573
"1387","madhya pradesh",23,24,"1994",4.19643651700329
"1388","madhya pradesh",23,24,"1996",4.41930823439804
"1389","madhya pradesh",23,24,"1998",5.08536584604479
"1390","madhya pradesh",23,24,"1999",4.20214601026484
"1391","madhya pradesh",23,24,"2004",3.58126485225295
"1392","madhya pradesh",23,24,"2009",5.33065728423899
"1393","madhya pradesh",23,25,"1994",5.46507507257678
"1394","madhya pradesh",23,25,"1996",5.79631320535562
"1395","madhya pradesh",23,25,"1998",5.97125111825839
"1396","madhya pradesh",23,25,"1999",4.60918869076866
"1397","madhya pradesh",23,25,"2004",3.72377484865425
"1398","madhya pradesh",23,25,"2009",4.97626045188695
"1399","madhya pradesh",23,26,"1994",12.9023728555283
"1400","madhya pradesh",23,26,"1996",13.3627803119006
"1401","madhya pradesh",23,26,"1998",12.6465478609269
"1402","madhya pradesh",23,26,"1999",11.6514007227971
"1403","madhya pradesh",23,26,"2004",11.5740129791126
"1404","madhya pradesh",23,26,"2009",14.3423341017176
"1405","madhya pradesh",23,27,"1994",7.20390978675938
"1406","madhya pradesh",23,27,"1996",7.09817442567436
"1407","madhya pradesh",23,27,"1998",7.55886280468999
"1408","madhya pradesh",23,27,"1999",6.28450335121959
"1409","madhya pradesh",23,27,"2004",5.67192765637569
"1410","madhya pradesh",23,27,"2009",6.68571992280613
"1411","madhya pradesh",23,28,"1994",15.3636860939136
"1412","madhya pradesh",23,28,"1996",15.3563208285435
"1413","madhya pradesh",23,28,"1998",16.3398910700613
"1414","madhya pradesh",23,28,"1999",14.9126294716161
"1415","madhya pradesh",23,28,"2004",14.2171113261789
"1416","madhya pradesh",23,28,"2009",15.1059956840662
"1417","madhya pradesh",23,29,"1994",7.26674139794207
"1418","madhya pradesh",23,29,"1996",6.43157392345602
"1419","madhya pradesh",23,29,"1998",6.72008921572321
"1420","madhya pradesh",23,29,"1999",5.47696602248736
"1421","madhya pradesh",23,29,"2004",3.9042591381724
"1422","madhya pradesh",23,29,"2009",6.16395975901192
"1423","maharashtra",27,1,"1994",12.991217195641
"1424","maharashtra",27,1,"1996",13.8078140033001
"1425","maharashtra",27,1,"1998",16.0034817237863
"1426","maharashtra",27,1,"1999",15.7040072234738
"1427","maharashtra",27,1,"2004",16.1211463406926
"1428","maharashtra",27,1,"2009",20.2164415074021
"1429","maharashtra",27,2,"1994",8.6147507710701
"1430","maharashtra",27,2,"1996",9.63567221974293
"1431","maharashtra",27,2,"1998",10.5288164064316
"1432","maharashtra",27,2,"1999",9.67051853516664
"1433","maharashtra",27,2,"2004",8.42846721597243
"1434","maharashtra",27,2,"2009",12.0491505201879
"1435","maharashtra",27,3,"1994",26.7524869880405
"1436","maharashtra",27,3,"1996",27.5840397758771
"1437","maharashtra",27,3,"1998",28.1336448803667
"1438","maharashtra",27,3,"1999",28.1941316898132
"1439","maharashtra",27,3,"2004",27.1389516917772
"1440","maharashtra",27,3,"2009",26.97589222582
"1441","maharashtra",27,4,"1994",46.1518323843395
"1442","maharashtra",27,4,"1996",45.2573433855106
"1443","maharashtra",27,4,"1998",43.6509587831878
"1444","maharashtra",27,4,"1999",44.3715693991151
"1445","maharashtra",27,4,"2004",43.4674516640413
"1446","maharashtra",27,4,"2009",43.6193387050904
"1447","maharashtra",27,5,"1994",80.6180017135353
"1448","maharashtra",27,5,"1996",80.6703716620375
"1449","maharashtra",27,5,"1998",81.2143173244353
"1450","maharashtra",27,5,"1999",80.7897312338024
"1451","maharashtra",27,5,"2004",80.8969226412492
"1452","maharashtra",27,5,"2009",73.1922004906713
"1453","maharashtra",27,6,"1994",102.537920068257
"1454","maharashtra",27,6,"1996",102.93435564212
"1455","maharashtra",27,6,"1998",103.112711889207
"1456","maharashtra",27,6,"1999",102.573958740935
"1457","maharashtra",27,6,"2004",102.772739811269
"1458","maharashtra",27,6,"2009",88.3852932062902
"1459","maharashtra",27,7,"1994",83.7480402759092
"1460","maharashtra",27,7,"1996",84.5232116321768
"1461","maharashtra",27,7,"1998",84.9458474981324
"1462","maharashtra",27,7,"1999",84.4460136954444
"1463","maharashtra",27,7,"2004",84.207544060454
"1464","maharashtra",27,7,"2009",73.2539867617513
"1465","maharashtra",27,8,"1994",78.4458853074217
"1466","maharashtra",27,8,"1996",80.3529331060311
"1467","maharashtra",27,8,"1998",82.8070908671426
"1468","maharashtra",27,8,"1999",81.5922192931102
"1469","maharashtra",27,8,"2004",81.7587015709744
"1470","maharashtra",27,8,"2009",75.8626790740454
"1471","maharashtra",27,9,"1994",57.4135527371321
"1472","maharashtra",27,9,"1996",59.1651333950819
"1473","maharashtra",27,9,"1998",60.2019082393367
"1474","maharashtra",27,9,"1999",60.0722564412238
"1475","maharashtra",27,9,"2004",56.9039766431128
"1476","maharashtra",27,9,"2009",53.4250487125702
"1477","maharashtra",27,10,"1994",59.415700800278
"1478","maharashtra",27,10,"1996",60.851839560087
"1479","maharashtra",27,10,"1998",63.0381853559889
"1480","maharashtra",27,10,"1999",61.436083363449
"1481","maharashtra",27,10,"2004",63.3788264834779
"1482","maharashtra",27,10,"2009",63.3009383838158
"1483","maharashtra",27,11,"1994",11.5196328594871
"1484","maharashtra",27,11,"1996",12.6953387968682
"1485","maharashtra",27,11,"1998",13.5025209275959
"1486","maharashtra",27,11,"1999",13.0445005643439
"1487","maharashtra",27,11,"2004",11.1611226153468
"1488","maharashtra",27,11,"2009",14.8112896199546
"1489","maharashtra",27,12,"1994",28.6573016938505
"1490","maharashtra",27,12,"1996",29.7362360312244
"1491","maharashtra",27,12,"1998",30.3340441713785
"1492","maharashtra",27,12,"1999",30.0431581057166
"1493","maharashtra",27,12,"2004",28.9667757558786
"1494","maharashtra",27,12,"2009",28.9750146684217
"1495","maharashtra",27,13,"1994",5.91337255017709
"1496","maharashtra",27,13,"1996",6.95013936878411
"1497","maharashtra",27,13,"1998",7.72133946888631
"1498","maharashtra",27,13,"1999",7.96282192270913
"1499","maharashtra",27,13,"2004",6.69212105896035
"1500","maharashtra",27,13,"2009",9.65709889266879
"1501","maharashtra",27,14,"1994",27.0726870664088
"1502","maharashtra",27,14,"1996",29.3044992846246
"1503","maharashtra",27,14,"1998",30.3806911650183
"1504","maharashtra",27,14,"1999",30.7355176004257
"1505","maharashtra",27,14,"2004",28.5603233739603
"1506","maharashtra",27,14,"2009",31.0871887268294
"1507","maharashtra",27,15,"1994",8.39194555119427
"1508","maharashtra",27,15,"1996",8.21094358185818
"1509","maharashtra",27,15,"1998",8.71161468149177
"1510","maharashtra",27,15,"1999",8.77806273917419
"1511","maharashtra",27,15,"2004",6.92109102409359
"1512","maharashtra",27,15,"2009",8.68854859811591
"1513","maharashtra",27,16,"1994",39.4600105496759
"1514","maharashtra",27,16,"1996",40.726593791041
"1515","maharashtra",27,16,"1998",39.5958013042712
"1516","maharashtra",27,16,"1999",41.1303016409273
"1517","maharashtra",27,16,"2004",36.9762213183637
"1518","maharashtra",27,16,"2009",38.5198626833708
"1519","maharashtra",27,17,"1994",11.2363321385949
"1520","maharashtra",27,17,"1996",11.5705517798496
"1521","maharashtra",27,17,"1998",12.0805295947471
"1522","maharashtra",27,17,"1999",12.2456732532926
"1523","maharashtra",27,17,"2004",11.2453661155931
"1524","maharashtra",27,17,"2009",15.7443622616684
"1525","maharashtra",27,18,"1994",16.169106813348
"1526","maharashtra",27,18,"1996",17.5109980084813
"1527","maharashtra",27,18,"1998",17.7519737114472
"1528","maharashtra",27,18,"1999",17.9971015371066
"1529","maharashtra",27,18,"2004",15.0702019065453
"1530","maharashtra",27,18,"2009",18.4186152384924
"1531","maharashtra",27,19,"1994",8.398068282115
"1532","maharashtra",27,19,"1996",9.13891890497983
"1533","maharashtra",27,19,"1998",9.72561490925638
"1534","maharashtra",27,19,"1999",9.61386103805548
"1535","maharashtra",27,19,"2004",7.66651701448532
"1536","maharashtra",27,19,"2009",9.94960552455974
"1537","maharashtra",27,20,"1994",8.18911758343815
"1538","maharashtra",27,20,"1996",9.37343619763313
"1539","maharashtra",27,20,"1998",9.85347970996471
"1540","maharashtra",27,20,"1999",9.80284299194479
"1541","maharashtra",27,20,"2004",8.47247235926282
"1542","maharashtra",27,20,"2009",11.9506452730929
"1543","maharashtra",27,21,"1994",8.8623856180681
"1544","maharashtra",27,21,"1996",9.11649399928216
"1545","maharashtra",27,21,"1998",9.81139620224805
"1546","maharashtra",27,21,"1999",9.73689521833466
"1547","maharashtra",27,21,"2004",8.23202276393589
"1548","maharashtra",27,21,"2009",10.9911271972656
"1549","maharashtra",27,22,"1994",11.4596259417504
"1550","maharashtra",27,22,"1996",11.9937139773157
"1551","maharashtra",27,22,"1998",12.6374130590246
"1552","maharashtra",27,22,"1999",11.9940354985175
"1553","maharashtra",27,22,"2004",9.80174878452805
"1554","maharashtra",27,22,"2009",13.6373261244482
"1555","maharashtra",27,23,"1994",27.6942441636223
"1556","maharashtra",27,23,"1996",29.2198332642743
"1557","maharashtra",27,23,"1998",29.5617368501879
"1558","maharashtra",27,23,"1999",30.0324413537013
"1559","maharashtra",27,23,"2004",28.2955567477364
"1560","maharashtra",27,23,"2009",28.6694722594915
"1561","maharashtra",27,24,"1994",8.49872167339163
"1562","maharashtra",27,24,"1996",8.54020108411701
"1563","maharashtra",27,24,"1998",8.89864335437117
"1564","maharashtra",27,24,"1999",9.26908726811916
"1565","maharashtra",27,24,"2004",7.90405959635027
"1566","maharashtra",27,24,"2009",10.8053084515235
"1567","maharashtra",27,25,"1994",16.2157631058533
"1568","maharashtra",27,25,"1996",17.1064810681661
"1569","maharashtra",27,25,"1998",16.9938197741914
"1570","maharashtra",27,25,"1999",17.5254617537477
"1571","maharashtra",27,25,"2004",16.3906473538003
"1572","maharashtra",27,25,"2009",21.2075030530226
"1573","maharashtra",27,26,"1994",16.7611263450081
"1574","maharashtra",27,26,"1996",18.0838383274527
"1575","maharashtra",27,26,"1998",18.9012758506085
"1576","maharashtra",27,26,"1999",18.7763117504671
"1577","maharashtra",27,26,"2004",17.284263418675
"1578","maharashtra",27,26,"2009",20.3711774211856
"1579","maharashtra",27,27,"1994",15.8463798703192
"1580","maharashtra",27,27,"1996",17.1164914226999
"1581","maharashtra",27,27,"1998",17.5754722226257
"1582","maharashtra",27,27,"1999",17.8655673163235
"1583","maharashtra",27,27,"2004",15.7453538958604
"1584","maharashtra",27,27,"2009",20.8376580486573
"1585","maharashtra",27,28,"1994",13.9872123786851
"1586","maharashtra",27,28,"1996",16.2235118911618
"1587","maharashtra",27,28,"1998",15.9837878225599
"1588","maharashtra",27,28,"1999",14.7580520201116
"1589","maharashtra",27,28,"2004",11.5464705181392
"1590","maharashtra",27,28,"2009",14.4319592892449
"1591","maharashtra",27,29,"1994",24.0310200399382
"1592","maharashtra",27,29,"1996",25.7543162213525
"1593","maharashtra",27,29,"1998",26.4359476985392
"1594","maharashtra",27,29,"1999",25.5817625666164
"1595","maharashtra",27,29,"2004",25.15765758525
"1596","maharashtra",27,29,"2009",29.2487975828279
"1597","maharashtra",27,30,"1994",54.8284043488444
"1598","maharashtra",27,30,"1996",55.7689949611676
"1599","maharashtra",27,30,"1998",56.6478474254239
"1600","maharashtra",27,30,"1999",55.93837534323
"1601","maharashtra",27,30,"2004",56.4587033687404
"1602","maharashtra",27,30,"2009",54.8825268378832
"1603","maharashtra",27,31,"1994",11.4502808087587
"1604","maharashtra",27,31,"1996",12.7335618279444
"1605","maharashtra",27,31,"1998",13.72406757182
"1606","maharashtra",27,31,"1999",13.3927764657097
"1607","maharashtra",27,31,"2004",11.7990003159987
"1608","maharashtra",27,31,"2009",16.9543648239874
"1609","maharashtra",27,32,"1994",23.9945868200209
"1610","maharashtra",27,32,"1996",25.8305290538058
"1611","maharashtra",27,32,"1998",27.2153253009983
"1612","maharashtra",27,32,"1999",27.078020428865
"1613","maharashtra",27,32,"2004",26.52450598226
"1614","maharashtra",27,32,"2009",29.0366996987918
"1615","maharashtra",27,33,"1994",15.7136355185023
"1616","maharashtra",27,33,"1996",17.7510137175558
"1617","maharashtra",27,33,"1998",18.5913463610197
"1618","maharashtra",27,33,"1999",17.8000273009652
"1619","maharashtra",27,33,"2004",15.9619816605559
"1620","maharashtra",27,33,"2009",19.5781195320077
"1621","maharashtra",27,34,"1994",50.7131915393561
"1622","maharashtra",27,34,"1996",51.1149033748239
"1623","maharashtra",27,34,"1998",52.1636233081076
"1624","maharashtra",27,34,"1999",51.0734440641059
"1625","maharashtra",27,34,"2004",49.6926883377757
"1626","maharashtra",27,34,"2009",46.5745415170964
"1627","maharashtra",27,35,"1994",7.08518212498784
"1628","maharashtra",27,35,"1996",8.45329068117849
"1629","maharashtra",27,35,"1998",9.35529858079067
"1630","maharashtra",27,35,"1999",8.97586153775913
"1631","maharashtra",27,35,"2004",8.2213391821852
"1632","maharashtra",27,35,"2009",11.4258168721643
"1633","maharashtra",27,36,"1994",49.0276821081364
"1634","maharashtra",27,36,"1996",50.3520626774341
"1635","maharashtra",27,36,"1998",51.4702068971336
"1636","maharashtra",27,36,"1999",51.5862199958646
"1637","maharashtra",27,36,"2004",51.8063914430824
"1638","maharashtra",27,36,"2009",49.8582617429551
"1639","maharashtra",27,37,"1994",11.836147164679
"1640","maharashtra",27,37,"1996",13.23034106269
"1641","maharashtra",27,37,"1998",15.0699482878168
"1642","maharashtra",27,37,"1999",13.6875258905137
"1643","maharashtra",27,37,"2004",12.4411384019069
"1644","maharashtra",27,37,"2009",17.5514850865227
"1645","maharashtra",27,38,"1994",10.5310989355162
"1646","maharashtra",27,38,"1996",11.6935439326525
"1647","maharashtra",27,38,"1998",12.1912343474694
"1648","maharashtra",27,38,"1999",11.7681383715179
"1649","maharashtra",27,38,"2004",10.428949923409
"1650","maharashtra",27,38,"2009",15.0637899809581
"1651","maharashtra",27,39,"1994",37.7664385356702
"1652","maharashtra",27,39,"1996",40.508533338623
"1653","maharashtra",27,39,"1998",43.5635915791168
"1654","maharashtra",27,39,"1999",42.9764274269758
"1655","maharashtra",27,39,"2004",43.9339540114299
"1656","maharashtra",27,39,"2009",50.4336927702729
"1657","maharashtra",27,40,"1994",10.5747825531878
"1658","maharashtra",27,40,"1996",11.0281666961576
"1659","maharashtra",27,40,"1998",11.5679031426517
"1660","maharashtra",27,40,"1999",12.0296335335847
"1661","maharashtra",27,40,"2004",9.95657637396483
"1662","maharashtra",27,40,"2009",13.8022198072785
"1663","maharashtra",27,41,"1994",56.4197106279414
"1664","maharashtra",27,41,"1996",57.2179399028594
"1665","maharashtra",27,41,"1998",57.8730194940778
"1666","maharashtra",27,41,"1999",58.1350192149603
"1667","maharashtra",27,41,"2004",57.8572786683444
"1668","maharashtra",27,41,"2009",54.172126796444
"1669","maharashtra",27,42,"1994",14.9146047814347
"1670","maharashtra",27,42,"1996",16.6343187321152
"1671","maharashtra",27,42,"1998",18.4723444726889
"1672","maharashtra",27,42,"1999",17.1724597090771
"1673","maharashtra",27,42,"2004",16.5171939191059
"1674","maharashtra",27,42,"2009",20.8260029157105
"1675","maharashtra",27,43,"1994",22.0178807591019
"1676","maharashtra",27,43,"1996",24.41081533936
"1677","maharashtra",27,43,"1998",26.1571316056157
"1678","maharashtra",27,43,"1999",25.8499743196632
"1679","maharashtra",27,43,"2004",25.6761997247115
"1680","maharashtra",27,43,"2009",27.6522568578846
"1681","maharashtra",27,44,"1994",12.4820662388293
"1682","maharashtra",27,44,"1996",13.5956864418798
"1683","maharashtra",27,44,"1998",14.5611035784527
"1684","maharashtra",27,44,"1999",13.9872420913742
"1685","maharashtra",27,44,"2004",12.2419427529707
"1686","maharashtra",27,44,"2009",16.7524899066755
"1687","maharashtra",27,45,"1994",14.623061628999
"1688","maharashtra",27,45,"1996",15.8287210922604
"1689","maharashtra",27,45,"1998",17.2917630657119
"1690","maharashtra",27,45,"1999",15.9113842639241
"1691","maharashtra",27,45,"2004",15.1142147557119
"1692","maharashtra",27,45,"2009",19.9315242705243
"1693","maharashtra",27,46,"1994",22.8568116874129
"1694","maharashtra",27,46,"1996",24.43224597674
"1695","maharashtra",27,46,"1998",25.9493811387874
"1696","maharashtra",27,46,"1999",24.8615770851696
"1697","maharashtra",27,46,"2004",23.8096128675049
"1698","maharashtra",27,46,"2009",28.5879865794162
"1699","maharashtra",27,47,"1994",10.1954308669242
"1700","maharashtra",27,47,"1996",10.9674473127782
"1701","maharashtra",27,47,"1998",12.4474535746827
"1702","maharashtra",27,47,"1999",11.9560181567525
"1703","maharashtra",27,47,"2004",12.2011221586346
"1704","maharashtra",27,47,"2009",15.2232612409295
"1705","maharashtra",27,48,"1994",4.1145835047013
"1706","maharashtra",27,48,"1996",4.97262527255729
"1707","maharashtra",27,48,"1998",6.0151484442389
"1708","maharashtra",27,48,"1999",5.66101590749672
"1709","maharashtra",27,48,"2004",5.68250066208181
"1710","maharashtra",27,48,"2009",8.02411133182405
"1711","manipur",14,1,"1994",19.4479247844255
"1712","manipur",14,1,"1996",20.8279869863499
"1713","manipur",14,1,"1998",22.5889208533871
"1714","manipur",14,1,"1999",19.0165454228192
"1715","manipur",14,1,"2004",15.8180732321919
"1716","manipur",14,1,"2009",19.3460151390188
"1717","manipur",14,2,"1994",8.0999941840446
"1718","manipur",14,2,"1996",8.41442716546359
"1719","manipur",14,2,"1998",9.01020676834765
"1720","manipur",14,2,"1999",8.5009304348407
"1721","manipur",14,2,"2004",7.41257924435582
"1722","manipur",14,2,"2009",9.61339103652629
"1723","manipur",NA,NA,"1994",28.2496797839506
"1724","manipur",NA,NA,"1996",30.8187037037037
"1725","manipur",NA,NA,"1998",31.5122743055556
"1726","manipur",NA,NA,"1999",27.3476157407407
"1727","manipur",NA,NA,"2004",22.3159884259259
"1728","manipur",NA,NA,"2009",24.7570081018519
"1729","meghalaya",17,1,"1994",12.6702414374959
"1730","meghalaya",17,1,"1996",13.1470092157527
"1731","meghalaya",17,1,"1998",14.0678468266982
"1732","meghalaya",17,1,"1999",13.6249925888826
"1733","meghalaya",17,1,"2004",15.2303626329097
"1734","meghalaya",17,1,"2009",15.5616900190083
"1735","meghalaya",17,2,"1994",8.80742079576716
"1736","meghalaya",17,2,"1996",9.13905518877784
"1737","meghalaya",17,2,"1998",8.89485121406047
"1738","meghalaya",17,2,"1999",9.00940405178629
"1739","meghalaya",17,2,"2004",10.5660580778127
"1740","meghalaya",17,2,"2009",11.6974182888326
"1741","nagaland",13,1,"1994",2.15278161927038
"1742","nagaland",13,1,"1996",2.27570865450537
"1743","nagaland",13,1,"1998",2.26158994163337
"1744","nagaland",13,1,"1999",2.89678895075322
"1745","nagaland",13,1,"2004",3.81196303080337
"1746","nagaland",13,1,"2009",5.61344884855878
"1747","orissa",21,1,"1994",3.87499576636878
"1748","orissa",21,1,"1996",4.39050155662032
"1749","orissa",21,1,"1998",4.23798842204112
"1750","orissa",21,1,"1999",4.84209389974204
"1751","orissa",21,1,"2004",5.32813867882627
"1752","orissa",21,1,"2009",7.65752094215146
"1753","orissa",21,2,"1994",4.15337433763281
"1754","orissa",21,2,"1996",4.4085112361614
"1755","orissa",21,2,"1998",3.91509541542164
"1756","orissa",21,2,"1999",4.65276589364716
"1757","orissa",21,2,"2004",4.98884409105905
"1758","orissa",21,2,"2009",7.02343279237541
"1759","orissa",21,3,"1994",2.44850234457672
"1760","orissa",21,3,"1996",2.77729988775863
"1761","orissa",21,3,"1998",2.61199888785059
"1762","orissa",21,3,"1999",3.5555272915497
"1763","orissa",21,3,"2004",4.64108629952381
"1764","orissa",21,3,"2009",7.63907494210711
"1765","orissa",21,4,"1994",2.31894071119407
"1766","orissa",21,4,"1996",2.97611616561828
"1767","orissa",21,4,"1998",2.68049708843887
"1768","orissa",21,4,"1999",3.4800001087294
"1769","orissa",21,4,"2004",4.07797134308214
"1770","orissa",21,4,"2009",6.85867997328114
"1771","orissa",21,5,"1994",4.75314474170702
"1772","orissa",21,5,"1996",5.58100583142008
"1773","orissa",21,5,"1998",5.05680915736225
"1774","orissa",21,5,"1999",6.1588599012523
"1775","orissa",21,5,"2004",6.77892852979991
"1776","orissa",21,5,"2009",9.49248727459866
"1777","orissa",21,6,"1994",30.3556254893811
"1778","orissa",21,6,"1996",32.0489794141405
"1779","orissa",21,6,"1998",31.254227550078
"1780","orissa",21,6,"1999",33.3814914994404
"1781","orissa",21,6,"2004",34.1122520022664
"1782","orissa",21,6,"2009",35.7693997493394
"1783","orissa",21,7,"1994",2.5184683609618
"1784","orissa",21,7,"1996",3.70524864306151
"1785","orissa",21,7,"1998",2.57497898193416
"1786","orissa",21,7,"1999",4.30756379689103
"1787","orissa",21,7,"2004",4.82465905017195
"1788","orissa",21,7,"2009",7.23977154529123
"1789","orissa",21,8,"1994",1.41348821972721
"1790","orissa",21,8,"1996",1.82144248416566
"1791","orissa",21,8,"1998",1.44369528351846
"1792","orissa",21,8,"1999",2.36198074533942
"1793","orissa",21,8,"2004",2.9607950145155
"1794","orissa",21,8,"2009",4.85750964896251
"1795","orissa",21,9,"1994",6.42887426849926
"1796","orissa",21,9,"1996",7.89995696828823
"1797","orissa",21,9,"1998",6.36102922422517
"1798","orissa",21,9,"1999",9.00114769287637
"1799","orissa",21,9,"2004",8.97722618429204
"1800","orissa",21,9,"2009",12.0854380512409
"1801","orissa",21,10,"1994",8.4265138913708
"1802","orissa",21,10,"1996",8.94924633017916
"1803","orissa",21,10,"1998",8.92612691181449
"1804","orissa",21,10,"1999",9.03890437887228
"1805","orissa",21,10,"2004",9.67825897968689
"1806","orissa",21,10,"2009",12.2687419523893
"1807","orissa",21,11,"1994",4.29521653627168
"1808","orissa",21,11,"1996",4.4990515272911
"1809","orissa",21,11,"1998",4.68137035861976
"1810","orissa",21,11,"1999",4.53651484499931
"1811","orissa",21,11,"2004",5.21276509841034
"1812","orissa",21,11,"2009",7.0644173599804
"1813","orissa",21,12,"1994",9.22464782323171
"1814","orissa",21,12,"1996",10.1131543755083
"1815","orissa",21,12,"1998",10.2322629099733
"1816","orissa",21,12,"1999",10.0346650485117
"1817","orissa",21,12,"2004",11.3992724764931
"1818","orissa",21,12,"2009",13.5618301803813
"1819","orissa",21,13,"1994",7.41316068425195
"1820","orissa",21,13,"1996",8.1832322528458
"1821","orissa",21,13,"1998",8.42423350609622
"1822","orissa",21,13,"1999",8.17467502176071
"1823","orissa",21,13,"2004",9.13389692620208
"1824","orissa",21,13,"2009",10.7867967957856
"1825","orissa",21,14,"1994",5.77925500129955
"1826","orissa",21,14,"1996",6.88297745502871
"1827","orissa",21,14,"1998",5.89617600418755
"1828","orissa",21,14,"1999",7.48073119303229
"1829","orissa",21,14,"2004",8.18169267319409
"1830","orissa",21,14,"2009",11.1823092649804
"1831","orissa",21,15,"1994",2.63106132720568
"1832","orissa",21,15,"1996",4.39940382996577
"1833","orissa",21,15,"1998",3.53389905566342
"1834","orissa",21,15,"1999",5.06985776228988
"1835","orissa",21,15,"2004",5.40075560187084
"1836","orissa",21,15,"2009",8.34797037457195
"1837","orissa",21,16,"1994",3.76671749997844
"1838","orissa",21,16,"1996",5.24391904964495
"1839","orissa",21,16,"1998",4.41925202270671
"1840","orissa",21,16,"1999",6.36657594328581
"1841","orissa",21,16,"2004",6.66844853776162
"1842","orissa",21,16,"2009",9.65349821006625
"1843","orissa",21,17,"1994",1.68379932211641
"1844","orissa",21,17,"1996",2.75520408688052
"1845","orissa",21,17,"1998",2.90425241627145
"1846","orissa",21,17,"1999",3.66110741633195
"1847","orissa",21,17,"2004",3.99587193617178
"1848","orissa",21,17,"2009",6.5477147600809
"1849","orissa",21,18,"1994",1.8532071895729
"1850","orissa",21,18,"1996",2.88198738450908
"1851","orissa",21,18,"1998",3.00633300638606
"1852","orissa",21,18,"1999",3.75051100401515
"1853","orissa",21,18,"2004",3.97078141540594
"1854","orissa",21,18,"2009",5.83235430462245
"1855","orissa",21,19,"1994",2.21723481638221
"1856","orissa",21,19,"1996",3.20968458081238
"1857","orissa",21,19,"1998",3.01224070374871
"1858","orissa",21,19,"1999",4.22379227770908
"1859","orissa",21,19,"2004",4.95926613725883
"1860","orissa",21,19,"2009",7.73682384300846
"1861","orissa",21,20,"1994",16.4185010586014
"1862","orissa",21,20,"1996",16.4481211487679
"1863","orissa",21,20,"1998",15.9691509463436
"1864","orissa",21,20,"1999",16.4505485567755
"1865","orissa",21,20,"2004",19.074573252264
"1866","orissa",21,20,"2009",23.1807266611116
"1867","orissa",21,21,"1994",4.25581665378968
"1868","orissa",21,21,"1996",5.13458763839299
"1869","orissa",21,21,"1998",5.00088173475265
"1870","orissa",21,21,"1999",6.05142001463974
"1871","orissa",21,21,"2004",5.99306844585511
"1872","orissa",21,21,"2009",8.07259716350305
"1873","punjab",3,1,"1994",25.2371194829976
"1874","punjab",3,1,"1996",28.1589017269926
"1875","punjab",3,1,"1998",30.0785684508923
"1876","punjab",3,1,"1999",27.7546474115124
"1877","punjab",3,1,"2004",29.0732403940592
"1878","punjab",3,1,"2009",30.52594790326
"1879","punjab",3,2,"1994",22.3147318797194
"1880","punjab",3,2,"1996",24.482192264273
"1881","punjab",3,2,"1998",27.1692394779719
"1882","punjab",3,2,"1999",24.9237214798947
